type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_148582598625640	148582598625640_860383750778851	https://www.facebook.com/148582598625640/posts/860383750778851	"ID jovem é lançado em Pará de Minas.  Secretaria Municipal de Assistência e Desenvolvimento Social  Conselho Municipal de Políticas Públicas para a Juventude e Governo Federal apresentaram benefícios aos jovens pará-minenses."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19551873_860384407445452_1411850802116427776_n.jpg?oh=50a42eaf874420cc795cdc91f4d6b0c5&oe=59C4955D	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19551873_860384407445452_1411850802116427776_n.jpg?oh=52e86a418be4c86560c646a86dbff6a7&oe=5A06DCE7	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/860370877446805/	facebook.com	2017-06-26T13:03:03+0000	1498482183	"2017-06-26 15:03:03"	9	1	10	10	21	1	1	0	1	0	9	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857583707725522	https://www.facebook.com/148582598625640/posts/857583707725522	#DeOlhoNaData	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19366579_857583707725522_1853914817711352609_n.jpg?oh=43b911d923cba11ced738638183c4aed&oe=59CF9675	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19366579_857583707725522_1853914817711352609_n.jpg?oh=e6dc2392c902737b5f181ea089cd1314&oe=59CB828A	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857583707725522/?type=3	facebook.com	2017-06-26T11:00:00+0000	1498474800	"2017-06-26 13:00:00"	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857583097725583	https://www.facebook.com/148582598625640/posts/857583097725583	#DeOlhoNaData	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19366219_857583097725583_2309572904844745412_n.jpg?oh=84c0e2ecd76584d9bcfdd914b2567f2f&oe=5A06592E	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19366219_857583097725583_2309572904844745412_n.jpg?oh=0aa8891b6b82556428f0b25fe74eb372&oe=5A013CD1	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857583097725583/?type=3	facebook.com	2017-06-25T11:00:00+0000	1498388400	"2017-06-25 13:00:00"	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857628127721080	https://www.facebook.com/148582598625640/posts/857628127721080	#DeOlhoNaProgramação	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19247859_857628127721080_6078550945555161739_n.jpg?oh=4d89c9172979cc6b2b3e10953a0b52d9&oe=59C3FAF5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19247859_857628127721080_6078550945555161739_n.jpg?oh=630764ebce46f8b668ac1e288af3d736&oe=5A05060A	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857628127721080/?type=3	facebook.com	2017-06-23T23:00:00+0000	1498258800	"2017-06-24 01:00:00"	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_858793047604588	https://www.facebook.com/148582598625640/posts/858793047604588	"Aprendendo a dizer não!  PROERD forma mais um grupo de crianças de 5 a 11 anos em Pará de Minas. Alunos da Rede Municipal de Ensino foram mais uma vez destaque nas aulas."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19492486_858803817603511_2423974418242863104_n.jpg?oh=ae3edfbc01463e96944919f35221561f&oe=59C7808A	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19492486_858803817603511_2423974418242863104_n.jpg?oh=06964a443981e36bdfdecf4c070d1bb5&oe=5A0E3930	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/858793047604588/	facebook.com	2017-06-23T20:09:30+0000	1498248570	"2017-06-23 22:09:30"	78	6	87	30	123	5	5	0	0	0	77	9	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_858644627619430	https://www.facebook.com/148582598625640/posts/858644627619430	"#FiqueAtento  Saiba mais: https://goo.gl/Um9h9v"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19396693_858644627619430_2699440069285135824_n.jpg?oh=af7d5176d19f6880725d75a5db69051b&oe=59C6BB60	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19396693_858644627619430_2699440069285135824_n.jpg?oh=d3cfdca0d8d687f77df31a8fb10d1adb&oe=59D72B9F	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/858644627619430/?type=3	facebook.com	2017-06-23T13:56:50+0000	1498226210	"2017-06-23 15:56:50"	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_858253850991841	https://www.facebook.com/148582598625640/posts/858253850991841	"Forró do Pará volta à tradição.  Prefeitura de Pará de Minas divulgou hoje a programação do evento.  Saiba mais: https://goo.gl/7Lv8wk"	https://external.xx.fbcdn.net/safe_image.php?d=AQBymHhCwM4asfJT&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2FCapa-forro-do-para.png&cfs=1&_nc_hash=AQD-Ny5V_ScRdYIx	https://external.xx.fbcdn.net/safe_image.php?d=AQCsyLPh5maYQpq3&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2FCapa-forro-do-para.png&_nc_hash=AQDIN6jfvvxiS0rE	https://goo.gl/7Lv8wk	goo.gl	2017-06-22T23:00:00+0000	1498172400	"2017-06-23 01:00:00"	127	7	127	29	163	6	4	2	2	0	127	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_858251080992118	https://www.facebook.com/148582598625640/posts/858251080992118	"Centro de Convivência dos Idosos se prepara para a tradicional festa junina.  Saiba mais: https://goo.gl/F1kYa1"	https://external.xx.fbcdn.net/safe_image.php?d=AQClLtngukmAj5i0&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fvilson-idosos.jpg&cfs=1&sx=244&sy=0&sw=530&sh=530&_nc_hash=AQACfWG2hvHNX9Lw	https://external.xx.fbcdn.net/safe_image.php?d=AQBeUO9DEmX9WUxF&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fvilson-idosos.jpg&_nc_hash=AQD-8QHUh2IxwmDY	https://goo.gl/F1kYa1	goo.gl	2017-06-22T21:04:38+0000	1498165478	"2017-06-22 23:04:38"	15	0	16	0	16	0	0	0	0	0	15	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857630117720881	https://www.facebook.com/148582598625640/posts/857630117720881	#Convite	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19398991_857630117720881_4918172573782111748_n.jpg?oh=1febdf07782abe56b4e271b702f5377b&oe=59CE4F22	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19398991_857630117720881_4918172573782111748_n.jpg?oh=9737fbf4784ebe324d17b60224a7ffba&oe=5A006BDD	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857630117720881/?type=3	facebook.com	2017-06-22T20:15:00+0000	1498162500	"2017-06-22 22:15:00"	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857644151052811	https://www.facebook.com/148582598625640/posts/857644151052811	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19274985_857644151052811_3095542964756956773_n.png?oh=ed1cb7314429abf22195ee4677293eef&oe=59CAC84F	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19274985_857644151052811_3095542964756956773_n.png?oh=e4a6fe85d32cd43e7567840a0c11bd7f&oe=59D457B0	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857644151052811/?type=3	facebook.com	2017-06-21T22:30:00+0000	1498084200	"2017-06-22 00:30:00"	6	2	7	3	12	2	2	0	1	0	6	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857638037720089	https://www.facebook.com/148582598625640/posts/857638037720089	#Convite	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19275315_857638037720089_9126149518794054649_n.png?oh=0b44da74a78866ef45ef0c4c87f394a4&oe=59CAEB62	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19275315_857638037720089_9126149518794054649_n.png?oh=8edfde0e14822f28bb7b2aa34ead9926&oe=59C3759D	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857638037720089/?type=3	facebook.com	2017-06-21T21:30:00+0000	1498080600	"2017-06-21 23:30:00"	1	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857629957720897	https://www.facebook.com/148582598625640/posts/857629957720897	#Convite	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19397045_857629957720897_1627548415513147102_n.jpg?oh=2b0ca55f9adc920169d6863e1a4cf19b&oe=5A08F0F8	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19397045_857629957720897_1627548415513147102_n.jpg?oh=abdc0c1d2a8f8249dd606f9bd5629858&oe=59CE3F07	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857629957720897/?type=3	facebook.com	2017-06-21T19:45:22+0000	1498074322	"2017-06-21 21:45:22"	3	0	4	3	7	0	0	0	0	0	3	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_857050454445514	https://www.facebook.com/148582598625640/posts/857050454445514	"Mais vacinas contra a gripe.  Policlínica recebeu mais doses da vacina contra 3 subtipos da doença.  Saiba mais: https://goo.gl/EUsgib"	https://external.xx.fbcdn.net/safe_image.php?d=AQDvNWOr35RNm1nm&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fvacina%C3%A7%C3%A3o.jpg&cfs=1&_nc_hash=AQDDPXlNppqykiQu	https://external.xx.fbcdn.net/safe_image.php?d=AQCCshx7mfewpxd5&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fvacina%C3%A7%C3%A3o.jpg&_nc_hash=AQCSBGOgJON4lBDE	https://goo.gl/EUsgib	goo.gl	2017-06-20T23:00:00+0000	1497999600	"2017-06-21 01:00:00"	6	1	6	0	7	1	1	0	1	0	6	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_857063851110841	https://www.facebook.com/148582598625640/posts/857063851110841	"Leilão de bens inservíveis.  Veículos  máquinas e sucatas finalmente deixarão o Depósito Municipal.  Saiba mais: https://goo.gl/V6Xvq5"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19347825_857064341110792_8575797539641491456_n.jpg?oh=d976ce3ab04a851f9eab1cfca73d0660&oe=5A11AC8D	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19347825_857064341110792_8575797539641491456_n.jpg?oh=8e40a76ce889a9161fe52752e27e857d&oe=59CC3337	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/857047997779093/	facebook.com	2017-06-20T20:58:47+0000	1497992327	"2017-06-20 22:58:47"	14	0	14	1	15	0	0	0	0	0	14	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_857022401114986	https://www.facebook.com/148582598625640/posts/857022401114986	#DeOlhoNaData	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19424565_857022401114986_1828778969836183121_n.jpg?oh=e81b945699ec30981e3e8cdb24fd96e7&oe=5A0E3C18	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19424565_857022401114986_1828778969836183121_n.jpg?oh=14556aa240df15e7e5e42f8fa2ddfc2f&oe=59C33FE7	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/857022401114986/?type=3	facebook.com	2017-06-20T19:34:06+0000	1497987246	"2017-06-20 21:34:06"	5	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_856429664507593	https://www.facebook.com/148582598625640/posts/856429664507593	"Prefeitura anuncia série de melhorias para a região do Padre Libério.  Prefeito se reuniu com a comunidade na última semana.  Saiba mais: https://goo.gl/vk9uDd"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19340222_856435127840380_8679987012381442048_n.jpg?oh=55adc1dacd2cbc48438350e766bfb6d2&oe=59CBCE78	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19340222_856435127840380_8679987012381442048_n.jpg?oh=919ec13a0809646d2800ab75fb779d0d&oe=5A04DCC2	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/856429664507593/	facebook.com	2017-06-19T23:00:00+0000	1497913200	"2017-06-20 01:00:00"	47	20	47	18	85	17	14	3	13	0	47	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_856434741173752	https://www.facebook.com/148582598625640/posts/856434741173752	"Tradição de Corpus Christi mantida.  Cerca de 5 mil pessoas se reuniram para a procissão e missa de Corpus Christi em Pará de Minas.  Saiba mais: https://goo.gl/CMbQkZ"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19358565_856450257838867_1110048501108047872_n.jpg?oh=c1cc8cbed99188aff04146a0babac245&oe=5A08CAE6	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19358565_856450257838867_1110048501108047872_n.jpg?oh=9b92c31546e0fdcf60e0ac7303050d79&oe=59D52E5C	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/856434741173752/	facebook.com	2017-06-19T21:10:56+0000	1497906656	"2017-06-19 23:10:56"	50	4	58	54	116	4	4	0	0	0	50	6	2	0	0	0	0
photo	post_page_148582598625640	148582598625640_852946508189242	https://www.facebook.com/148582598625640/posts/852946508189242	"A Prefeitura realizará nesta segunda-feira dia 19  às 9 horas  no Depósito da Cachoeira  um leilão público de bens inservíveis do Município. São 44 lotes  incluindo carros  motocicletas  máquinas e sucatas de ferro  alumínio  lata  plástico e eletrodomésticos.  Saiba mais: https://goo.gl/hcSisC"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19106000_852946508189242_2388791304190741889_n.jpg?oh=ec68372333f1b3483a78c258c4a75684&oe=59D6BDAD	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/19106000_852946508189242_2388791304190741889_n.jpg?oh=9373938f96b62813b4e9d4b8cb8119eb&oe=5A073A6C	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/852946508189242/?type=3	facebook.com	2017-06-16T22:00:00+0000	1497650400	"2017-06-17 00:00:00"	6	4	6	3	13	2	2	0	1	0	6	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_853000401517186	https://www.facebook.com/148582598625640/posts/853000401517186	"Comunidade do novo residencial será atendida pelo PSF do Walter Martins.  Saiba mais: https://goo.gl/RJ8lvB"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18927776_853000254850534_1203507874232270848_n.jpg?oh=c3e692970a3f5077d8bdb9a655b2cb77&oe=5A0F6CA6	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18927776_853000254850534_1203507874232270848_n.jpg?oh=b2136ba049fee07114cb9e35ee9d9fbb&oe=5A10458A	https://goo.gl/RJ8lvB	goo.gl	2017-06-16T18:00:00+0000	1497636000	"2017-06-16 20:00:00"	13	0	13	1	14	0	0	0	0	0	13	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_852777111539515	https://www.facebook.com/148582598625640/posts/852777111539515	#festasjuninas2017	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19059287_852777111539515_6308551021413495750_n.jpg?oh=d8cf117ae14488d4b887da75d57cae23&oe=5A09D61D	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19059287_852777111539515_6308551021413495750_n.jpg?oh=9504a3665d8d7b9d4e57c51ade9ac2b9&oe=59CCB0E2	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/852777111539515/?type=3	facebook.com	2017-06-16T11:00:00+0000	1497610800	"2017-06-16 13:00:00"	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_853003641516862	https://www.facebook.com/148582598625640/posts/853003641516862	"Patrimônio Imaterial de Pará de Minas  grupo se apresentou em missa pelo padroeiro da cidade vizinha."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c131.0.130.130/p130x130/18927706_853003358183557_7282695539513098240_n.jpg?oh=ed8a0bd9ced4bdb8bde1527981856e00&oe=59C309FD	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18927706_853003358183557_7282695539513098240_n.jpg?oh=32ffc17ac56fb9cd0894a2d1c4b29f61&oe=59D5668C	https://goo.gl/aOS4Ua	goo.gl	2017-06-15T13:00:00+0000	1497531600	"2017-06-15 15:00:00"	24	1	24	2	27	1	1	0	0	0	24	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_852975528186340	https://www.facebook.com/148582598625640/posts/852975528186340	"Exposição Coletiva mostra riqueza da arte pará-minense.  Mostra permanecerá aberta à visitação pública até 14 de julho.  Saiba mais: https://goo.gl/Jc9gs9"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19183274_852981598185733_1092066817364459520_n.jpg?oh=e41beb5aac92e2b3b3b059b933556245&oe=59CBCA15	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19183274_852981598185733_1092066817364459520_n.jpg?oh=4ca4436f1a75f50db55252caf5388e7e&oe=5A0943AF	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/852975528186340/	facebook.com	2017-06-14T20:50:25+0000	1497473425	"2017-06-14 22:50:25"	30	5	30	25	60	5	5	0	0	0	30	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_852966144853945	https://www.facebook.com/148582598625640/posts/852966144853945	"Procissão une fé e cultura. Tradição dos tapetes é patrimônio do município.  #Participe"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19145928_852966144853945_8388619103685323605_n.jpg?oh=bde6dbc00e7bd88f54e3038d5d16b623&oe=5A09B8CB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19145928_852966144853945_8388619103685323605_n.jpg?oh=05fa8dc8cfe9d4de2407cb09400c7e2f&oe=59C30434	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/852966144853945/?type=3	facebook.com	2017-06-14T20:19:28+0000	1497471568	"2017-06-14 22:19:28"	9	0	10	2	12	0	0	0	0	0	9	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_852720084878551	https://www.facebook.com/148582598625640/posts/852720084878551	"SEMEIA mostrou a Pará de Minas a importância da preservação ambiental.  Saiba mais: https://goo.gl/Ge2k7v"	https://external.xx.fbcdn.net/safe_image.php?d=AQCAFKO1pv7Ifaek&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fsemeia-capa.png&cfs=1&_nc_hash=AQC_feaPuZR5RJPo	https://external.xx.fbcdn.net/safe_image.php?d=AQCFImtWy4SBomgB&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fsemeia-capa.png&_nc_hash=AQC3xRnyPlSs-lvn	https://goo.gl/Ge2k7v	goo.gl	2017-06-14T16:00:00+0000	1497456000	"2017-06-14 18:00:00"	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_852712748212618	https://www.facebook.com/148582598625640/posts/852712748212618	"A roda de conversa faz parte do Projeto Girassol.  Saiba mais: https://goo.gl/s06vGk"	https://external.xx.fbcdn.net/safe_image.php?d=AQBwXGgbE6QPCfth&w=130&h=130&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fcomad.png&cfs=1&_nc_hash=AQBZEYVkZE26XvIW	https://external.xx.fbcdn.net/safe_image.php?d=AQCx5SikNVSqDpYv&url=http%3A%2F%2Fportal.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F06%2Fcomad.png&_nc_hash=AQAXxDCQVIfpwKeG	https://goo.gl/s06vGk	goo.gl	2017-06-14T14:00:00+0000	1497448800	"2017-06-14 16:00:00"	11	0	11	1	12	0	0	0	0	0	11	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_852704438213449	https://www.facebook.com/148582598625640/posts/852704438213449	"Recuperação das estradas rurais continua.  Secretaria Municipal de Obras e Infraestrutura segue com o trabalho de manutenção das estradas rurais. Boa condição dos trechos é essencial para escoamento da produção agropecuária.  Saiba mais: https://goo.gl/PoLFvZ"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19206096_852704918213401_6580833862564184064_n.jpg?oh=618298184a68fab1a91ba0b9efb3e788&oe=59D5A3E3	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19206096_852704918213401_6580833862564184064_n.jpg?oh=e4687df1bea302ffd24c36e50e8917f9&oe=5A032359	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/852700481547178/	facebook.com	2017-06-14T12:20:32+0000	1497442832	"2017-06-14 14:20:32"	16	4	16	11	31	4	4	0	0	0	16	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_851638268320066	https://www.facebook.com/148582598625640/posts/851638268320066	"A comemoração de aniversário será neste dia 13 com várias atrações para a população. 📚🎂🎉  Saiba mais: https://goo.gl/GHRXBv"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18762881_851638074986752_4234499095684710400_n.jpg?oh=b7b292a72582ae96ee008b83ac9da013&oe=5A0E8E45	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18762881_851638074986752_4234499095684710400_n.jpg?oh=3700ffa99516da830c9c454c774bee38&oe=59C65B69	https://goo.gl/GHRXBv	goo.gl	2017-06-12T19:23:52+0000	1497295432	"2017-06-12 21:23:52"	19	2	19	7	28	2	2	0	0	0	19	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_851598031657423	https://www.facebook.com/148582598625640/posts/851598031657423	"Pedal no Cristo confirma que a cidade está cada vez mais esportiva."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c67.0.130.130/p130x130/18898744_851597844990775_1267280283082686464_n.jpg?oh=4ed66534c7b9165baf60014b52f61004&oe=5A01B0EC	https://scontent.xx.fbcdn.net/v/t39.2147-6/c69.34.1080.530/p1140x598/18898744_851597844990775_1267280283082686464_n.jpg?oh=df756ee7d27dd62d39b5fce671badc38&oe=59C6BBC0	https://goo.gl/EGBtZr	goo.gl	2017-06-12T17:41:05+0000	1497289265	"2017-06-12 19:41:05"	19	0	19	2	21	0	0	0	0	0	19	0	0	0	0	0	0
